gaia_source_id,ra,dec,phi1,phi2,pmra,pmra_error,pmdec,pmdec_error,vel_calib,vgsr,vel_calib_std,feh50,feh_calib_std,bhb_dist
5688746649557013760,144.78808333333333,-14.610222222222223,9.251898851982828,-0.1726360106248733,-1.0732222499294015,0.13012811541557312,-1.8735031318164472,0.11668712645769119,279.28059786691415,75.53462749233665,3.072860802323635,-1.9212267712084077,0.26164562812717107,29.135166797522697
5641173706306020480,131.49330416666666,-30.92150555555556,-11.106157904510237,-0.680450093898793,-0.4886990383647859,0.10484124720096588,-1.270850910600536,0.1306373029947281,253.6472433334162,17.59280906923854,11.306747148826206,-1.690971723448663,0.3663453493227911,32.864338127598145
5641649515660028032,133.48760416666667,-30.03670555555556,-9.315643523432724,-1.4097151708747928,-0.36188459774044224,0.22877676784992218,-1.1594611481179102,0.30549854040145874,256.67259841291434,21.670354911373465,15.483240208773076,-2.043747525845761,0.6976891095778265,nan
5642514350275324032,132.50196666666668,-29.1179,-9.170549115954644,-0.16155180158576615,-0.3856766694472935,0.08158853650093079,-1.2001029729805333,0.09933115541934967,254.06965488118487,20.26808699566078,2.4391658987826714,-2.2211585920500294,0.1711257721103634,nan
5675967678742833792,138.398875,-22.291663888888888,-0.5262322198605326,0.047818199278792516,-0.6287017616117292,0.04343019053339958,-1.4362706335149262,0.034417908638715744,272.049610022,49.69460284010202,0.7478126674804161,-2.566429363202026,0.0678937990982663,nan
5676160196356213888,138.7935791666667,-21.514741666666666,0.31155564898905874,0.2371146298974251,-0.5648225826918423,0.17067833244800568,-1.486932714523439,0.14660975337028503,276.63309129164554,55.81553350187619,4.419495496929607,-2.5341827020047347,0.3140917755660703,nan
5679789104419922560,140.53734583333335,-19.529283333333336,2.880952611279203,0.1537901257733905,-0.758208542380525,0.038307253271341324,-1.5635190290078125,0.025691289454698563,277.0148457255492,60.60007286042236,0.7288005092654322,-2.5773434768178545,0.042220537713340854,nan
5642036681192404736,131.74834166666665,-30.355555555555558,-10.535140826308508,-0.4744819363585325,-0.22451875709735986,0.10797847807407379,-1.0726240984982893,0.12554863095283508,259.7547327781877,24.38085572591214,3.120975582857829,-1.943712003006917,0.2369990436122916,nan
5642516141275367680,132.59875833333334,-29.082844444444447,-9.088910844019633,-0.20298655881090188,-0.5299272497347826,0.19198539853096008,-1.3193078426023779,0.21641060709953308,262.341522026687,28.584904022215966,6.95718817620421,-2.7998291265671282,0.4124152118790554,nan
5648866366387044992,134.13124166666668,-27.252058333333334,-6.8185940977406405,-0.05352063729319301,-0.4480066003899031,0.1125883087515831,-1.3626501675042042,0.12448833882808685,251.10282979409465,19.944052712560136,9.569569981927252,-2.002162297364809,0.32224013296759263,33.70895178630434
5649429659937912704,135.50674583333333,-25.900719444444448,-4.993379749635668,-0.1423586072698273,-0.38740259362295415,0.11192405968904495,-1.3065027131447158,0.09460754692554474,262.6435923433694,33.649727254571985,2.699177108385203,-2.4799128955218754,0.2443147496828955,nan
5681445892348059648,141.45292916666668,-18.50366111111111,4.221139451969409,0.08259275069241931,-0.6987261504690787,0.22153165936470032,-1.5219962193814935,0.16002531349658966,272.41894048271666,58.44902782473096,5.304728550638605,-2.1807123536712183,0.36942761901330484,nan
5691579644344658560,145.65323333333333,-12.311269444444445,11.60724311769862,0.4947909524140404,-0.908638341049246,0.11721483618021011,-1.9900990657009154,0.10569439828395844,306.68825490256893,108.98978892062516,18.99027596786912,-2.4535355223957516,0.7854775152867077,28.253552619330485
5641315405865157504,132.27945833333334,-30.18390277777778,-10.105310697090069,-0.7093021602421042,-0.37568743339152355,0.09423048049211502,-1.2525270331167295,0.1213337853550911,258.1004092189911,22.91875111166226,2.2972718217047086,-2.684504229953477,0.2565968995750772,nan
5639159809015483136,130.24412083333334,-33.522125,-13.756301068394135,-1.6074357717550751,-0.2899703328485349,0.18844521045684814,-1.156451133838561,0.20627067983150482,252.33056917081063,13.487894131850197,5.59284794815438,-2.2887508061007065,0.6164300560213289,nan
5639514199652425856,130.51309583333335,-32.48688888888889,-12.832511808391853,-1.088124896658995,0.23475641424313493,0.3035859167575836,-0.44675947661312937,0.36253154277801514,243.67868177078074,5.903476357219461,7.845054872247059,-2.5909211274011157,0.6418385129925069,nan
5676602818506551424,139.58558333333335,-20.706244444444444,1.4031624666216282,0.14788266357064186,-0.6812922383634479,0.15641580522060394,-1.3611466646381054,0.13750432431697845,273.3826598545175,54.332555868324846,5.515903434110307,-2.267845282571297,0.29670595111361225,nan
5691989109346697216,146.23294166666668,-11.887372222222222,12.282469969604678,0.282484317584607,-1.2869591274469752,0.4640851616859436,-2.3152868296011966,0.6620426774024963,257.3387403470015,61.06501257394223,10.790642632052643,-1.81593717528005,0.4247789408504567,nan
